hhid,year,community,rural,treated,informant1,informant2,informant3,consumption,rooms,floor,walls,roof,toilet,well,water,waste,hhsize,male,married,widow,age1660,age60,minority,primary,secondary,tertiary,literacy,agriculture,cart,plow,bike,motorbike,car,radio,tv,fridge,kitchen,horse,goat,chicken,bullock,pig
"151",2009,"037",1,0,138,130,94,3305.617,4,0,0,0,0,0,1,0,13,0,1,0,.3076923,.0769231,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0
"153",2009,"037",1,0,134,178,140,3335.117,7,0,0,0,0,0,0,0,10,0,1,0,.5,.1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
"164",2009,"037",1,0,223,137,55,3375.334,3,0,0,0,0,0,1,0,5,0,1,0,.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"144",2009,"037",1,0,194,257,227,3601.649,2,0,0,0,0,0,0,0,5,0,1,0,.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"172",2009,"037",1,0,238,197,230,4036.355,3,0,0,0,0,1,1,0,5,0,0,0,.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"158",2009,"037",1,0,257,109,137,4158.5,2,0,0,0,1,0,1,0,5,0,0,0,.4,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0
"162",2009,"037",1,1,307,284,241,4168.455,2,0,0,0,0,0,1,0,5,0,0,0,.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"150",2009,"037",1,0,268,237,219,4219.784,4,0,0,0,1,1,1,1,6,0,0,0,.5,.1666667,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
"160",2009,"037",1,1,343,319,331,4987.793,2,0,0,0,0,0,1,0,4,1,0,1,.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"166",2009,"037",1,0,299,245,255,6345.468,2,0,0,0,0,0,1,0,5,0,0,0,.8,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"173",2009,"037",1,1,286,296,297,6383.444,2,0,0,0,0,0,1,0,4,0,0,0,.5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"163",2009,"037",1,0,245,136,52,6435.025,2,1,0,1,0,0,1,0,10,0,0,0,.4,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
"149",2009,"037",1,0,36,120,77,7480.453,4,1,0,1,0,0,1,0,5,1,0,0,.4,.2,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"155",2009,"037",1,1,338,310,235,8083.751,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"195",2009,"039",1,0,53,30,32,0,5,0,0,0,0,0,1,0,8,0,1,0,.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"183",2009,"039",1,0,15,25,12,544.2711,8,1,0,1,1,0,1,0,9,0,0,0,.3333333,.1111111,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
"193",2009,"039",1,0,71,132,46,725.5208,4,1,0,1,1,1,1,0,10,0,1,0,.4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"188",2009,"039",1,0,102,127,148,900.5068,3,0,0,0,1,0,1,0,7,0,0,0,.4285714,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"179",2009,"039",1,0,12,17,3,958.1863,11,1,1,1,1,0,1,0,19,0,1,0,.4210526,.1052632,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"175",2009,"039",1,0,13,19,4,1033.968,7,0,0,0,1,1,1,0,9,0,0,0,.6666667,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"191",2009,"039",1,0,103,146,66,1209.643,4,0,0,0,0,0,1,0,6,1,0,1,.6666667,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"182",2009,"039",1,0,22,102,37,1821.645,9,0,0,0,1,0,1,0,17,0,1,0,.5882353,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"197",2009,"039",1,0,193,86,82,1945.922,4,0,0,0,0,0,0,0,6,0,0,0,.3333333,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"176",2009,"039",1,0,86,49,13,2125.976,6,0,0,0,1,0,1,0,13,0,0,0,.5384616,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
"184",2009,"039",1,0,27,32,133,2170.73,4,1,0,1,0,0,1,0,8,0,0,0,.375,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"192",2009,"039",1,0,124,164,143,2521.591,18,0,0,0,0,1,1,0,37,0,0,0,.3513514,.0540541,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"178",2009,"039",1,0,75,22,171,3281.632,11,1,0,1,1,0,1,0,16,0,0,0,.375,.0625,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"177",2009,"039",1,0,34,18,23,3282.531,7,1,0,1,1,0,1,0,14,0,0,0,.5,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
"194",2009,"039",1,0,112,114,97,3503.513,1,0,0,0,0,0,1,0,5,0,0,0,.4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
"187",2009,"039",1,0,196,94,64,3934.117,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"185",2009,"039",1,1,179,162,178,4384.377,3,0,0,0,0,1,1,0,4,0,0,0,.75,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"190",2009,"039",1,0,126,112,130,5547.649,2,0,0,0,1,0,1,0,9,1,0,1,.5555556,.1111111,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"186",2009,"039",1,0,3,33,1,7300,2,1,0,0,1,1,1,0,3,0,0,0,.6666667,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"196",2009,"039",1,0,150,60,91,9137.918,3,0,0,0,0,1,1,0,3,0,0,1,.6666667,.3333333,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"189",2009,"039",1,1,182,197,191,9597.681,2,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"216",2009,"042",1,0,3,2,2,163.5417,4,1,1,1,0,1,1,0,8,1,0,0,.375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"213",2009,"042",1,0,105,163,273,425,2,0,0,1,0,0,1,0,3,0,0,0,.3333333,.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",2009,"042",1,1,272,292,290,508.3333,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",2009,"042",1,1,214,241,225,705.792,2,0,0,0,0,0,1,0,10,0,0,0,.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"206",2009,"042",1,0,84,41,128,1227.983,5,0,0,0,0,1,1,0,14,0,1,0,.5,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
"201",2009,"042",1,0,165,213,210,1235.313,2,0,0,0,0,0,1,0,7,0,0,0,.5714286,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
"225",2009,"042",1,0,211,258,235,1236.377,2,0,0,0,0,1,1,0,8,0,0,0,.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"222",2009,"042",1,0,96,148,65,1354.762,4,0,0,1,0,1,1,0,8,0,0,0,.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
"209",2009,"042",1,0,6,32,25,1408.182,6,1,0,1,0,0,1,0,13,0,0,0,.3076923,.0769231,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
"221",2009,"042",1,0,186,243,217,1535.735,1,0,0,0,0,1,1,0,6,0,0,0,.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1
"214",2009,"042",1,0,97,293,70,1565.28,4,0,0,1,1,0,1,0,11,0,0,0,.4545455,.0909091,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"198",2009,"042",1,1,201,278,264,1760.973,2,0,0,1,0,0,0,0,3,0,0,0,.6666667,.3333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"218",2009,"042",1,0,103,71,116,1976.879,3,0,0,0,0,0,1,0,10,0,0,0,.4,.1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"226",2009,"042",1,0,230,237,220,2203.795,4,0,0,0,0,0,1,0,13,0,0,0,.5384616,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1
"203",2009,"042",1,0,5,16,19,2267.593,6,0,0,1,0,1,1,0,10,0,0,0,.5,.1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
"219",2009,"042",1,0,123,87,138,2318.217,2,0,0,0,0,0,1,0,7,0,0,0,.5714286,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"223",2009,"042",1,0,266,223,167,2600.292,2,0,0,1,0,0,1,0,7,0,0,0,.5714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"227",2009,"042",1,0,159,133,107,2738.138,4,0,0,0,0,1,1,0,17,0,1,0,.4117647,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"207",2009,"042",1,1,247,128,226,2753.917,2,0,0,0,0,1,1,0,6,0,0,0,.3333333,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
"199",2009,"042",1,1,171,247,165,2787.413,2,0,0,0,0,1,1,0,7,0,0,0,.5714286,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"215",2009,"042",1,0,122,179,122,2845.696,4,1,1,1,0,0,1,0,3,0,0,0,.6666667,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"211",2009,"042",1,0,140,173,185,2915.148,2,0,0,0,0,1,1,0,6,0,0,0,.6666667,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
"204",2009,"042",1,1,257,286,264,3062.5,2,0,0,0,0,1,1,0,2,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"224",2009,"042",1,0,196,202,214,3320.664,3,0,0,0,0,0,1,0,12,0,1,0,.5833333,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"217",2009,"042",1,0,36,79,119,3468.375,3,0,0,0,0,1,1,0,10,0,1,0,.4,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
"202",2009,"042",1,0,4,4,4,4150.592,8,1,1,1,0,1,0,0,16,0,0,0,.4375,.125,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1
"210",2009,"042",1,0,86,37,62,4157.393,8,1,1,1,0,1,1,0,13,0,0,0,.3846154,.1538462,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1
"212",2009,"042",1,1,259,165,142,4444.792,1,0,0,0,0,1,1,0,8,0,0,0,.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"220",2009,"042",1,0,93,53,42,6641.824,2,0,0,0,0,1,0,0,9,0,0,0,.4444444,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"240",2009,"044",1,0,81,89,64,880.0544,3,0,0,0,0,1,1,0,7,0,0,0,.5714286,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"236",2009,"044",1,0,48,74,89,1913.985,5,0,0,0,0,0,1,0,8,1,0,1,.25,.125,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
"241",2009,"044",1,1,90,86,93,2055.876,3,0,0,0,0,1,1,0,5,0,1,0,.4,.4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"238",2009,"044",1,0,54,51,81,2173.477,7,0,0,0,0,0,1,0,21,0,0,0,.4761905,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"237",2009,"044",1,0,38,73,28,2206.528,8,0,0,0,0,0,1,0,10,0,1,0,.6,.2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"231",2009,"044",1,0,53,59,57,2798.141,3,0,0,0,0,0,1,0,8,0,0,0,.25,.125,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0
"229",2009,"044",1,0,64,69,75,3023.59,8,0,0,0,0,0,1,0,14,0,0,0,.7857143,.0714286,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"239",2009,"044",1,0,78,68,45,3038.428,6,0,0,0,0,0,1,0,13,0,0,0,.5384616,.0769231,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"235",2009,"044",1,1,50,65,88,4487.692,4,0,0,0,0,0,1,0,4,0,0,0,.75,.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"242",2009,"044",1,1,95,98,78,4865.391,7,0,0,0,0,0,1,0,8,1,0,1,.625,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0
"233",2009,"044",1,0,1,30,38,4994.72,14,0,1,1,1,0,1,0,19,0,1,0,.5263158,.0526316,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
"234",2009,"044",1,0,1,27,67,5895.833,12,0,0,0,0,0,1,0,16,0,1,0,.6875,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"248",2009,"047",1,0,164,127,76,1307.962,9,0,0,0,0,0,1,0,16,0,1,0,.375,.0625,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"249",2009,"047",1,1,172,168,172,1544.557,3,0,0,0,0,1,0,0,6,0,0,0,.6666667,.3333333,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1
"253",2009,"047",1,0,17,72,5,2149.533,7,1,0,1,0,0,0,0,10,0,1,0,.7,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"260",2009,"047",1,0,5,10,47,2310.313,6,1,0,1,0,1,1,0,13,1,0,1,.5384616,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"264",2009,"047",1,1,195,212,149,2353.96,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"251",2009,"047",1,1,205,178,90,2512.65,2,0,0,0,0,0,1,0,9,0,0,1,.3333333,.1111111,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
"263",2009,"047",1,0,95,147,63,2885.441,3,0,0,0,0,0,1,0,5,0,0,0,.4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"266",2009,"047",1,1,210,199,148,3043.057,2,0,0,0,0,1,1,0,6,1,0,1,.6666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"265",2009,"047",1,0,2,2,2,3683.333,7,0,0,1,0,0,1,0,7,0,1,0,.7142857,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"257",2009,"047",1,0,85,175,61,3812.786,6,1,0,1,0,0,0,0,18,0,1,0,.7222222,.0555556,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"267",2009,"047",1,1,179,203,208,4109.031,4,0,0,0,0,0,1,0,9,1,0,1,.5555556,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"250",2009,"047",1,1,120,179,197,4214.033,5,1,0,1,0,0,1,0,4,0,0,0,.25,.5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"254",2009,"047",1,0,130,101,56,4630.922,6,0,0,0,1,0,1,0,14,0,1,0,.5714286,.0714286,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"247",2009,"047",1,1,185,196,122,4835.32,4,0,0,0,0,0,1,0,9,0,1,0,.5555556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"245",2009,"047",1,0,56,55,7,5135.059,18,1,0,1,1,0,1,0,18,0,1,0,.4444444,.1111111,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0
"262",2009,"047",1,0,44,63,35,5311.417,2,0,0,0,0,0,1,0,7,0,0,0,.5714286,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"255",2009,"047",1,0,9,21,13,5774.25,4,1,0,1,1,0,0,0,13,0,1,0,.5384616,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"256",2009,"047",1,1,74,181,176,6742.525,5,0,0,0,0,0,1,0,10,0,1,0,.6,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
"252",2009,"047",1,0,109,111,173,7128.465,4,0,0,0,0,1,1,0,12,0,0,0,.3333333,.1666667,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0
"259",2009,"047",1,0,30,48,157,7426.201,7,0,0,1,0,0,1,0,25,0,1,0,.64,.04,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"261",2009,"047",1,0,29,37,28,7491.875,7,1,1,1,0,0,1,0,10,0,1,0,.6,.1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"246",2009,"047",1,1,140,193,205,9122.959,5,0,0,0,0,0,1,0,8,0,0,0,.75,.125,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"243",2009,"047",1,0,51,44,183,10376.49,7,1,1,1,1,0,1,0,17,0,1,0,.5882353,.0588235,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"258",2009,"047",1,0,150,169,21,10410.74,3,0,0,0,0,0,1,0,8,0,1,0,.5,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
"275",2009,"051",1,0,1,7,3,1099.652,5,0,0,0,0,0,1,0,19,0,0,0,.3157895,.0526316,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"276",2009,"051",1,1,26,17,9,2707.576,2,0,0,0,0,1,1,0,8,0,0,0,.375,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
"282",2009,"054",1,0,40,47,68,1323.475,2,0,0,0,0,0,1,0,6,0,0,0,.3333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"289",2009,"054",1,0,66,57,36,1564.704,2,0,0,0,0,1,1,0,7,0,0,0,.2857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
"281",2009,"054",1,0,67,75,37,2052.241,2,0,0,0,0,0,1,0,10,0,0,0,.4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"285",2009,"054",1,0,72,89,69,2226.472,4,0,1,0,0,1,1,0,11,0,0,0,.4545455,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"280",2009,"054",1,0,74,88,51,2388.602,2,0,0,0,0,0,1,0,7,0,0,0,.4285714,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"284",2009,"054",1,0,77,59,39,2808.274,4,0,0,0,0,1,1,0,7,0,0,0,.2857143,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1
"283",2009,"054",1,0,28,30,27,3327.36,3,0,0,1,0,1,1,0,7,0,0,0,.4285714,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"286",2009,"054",1,0,61,72,26,3621.876,2,0,0,0,0,1,1,0,7,0,0,0,.4285714,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
"278",2009,"054",1,1,95,96,96,4677.97,2,0,0,0,0,1,1,0,4,0,0,1,.5,.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"277",2009,"054",1,1,81,95,95,4855.306,4,0,0,0,0,1,1,0,8,0,0,0,.375,.125,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
"288",2009,"054",1,0,31,46,42,4947.787,7,0,1,0,0,1,1,0,15,0,1,0,.5333334,.0666667,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"279",2009,"054",1,1,84,93,91,5612.396,5,0,0,0,0,1,1,0,9,0,0,0,.4444444,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"287",2009,"054",1,0,22,20,43,7340.025,4,1,1,1,1,1,1,0,11,0,0,0,.3636364,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"290",2009,"056",1,0,,,,784.7007,3,0,0,0,0,0,0,0,10,0,0,0,.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"293",2009,"056",1,1,,,,1512.223,11,0,0,0,0,0,1,0,16,0,0,0,.4375,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"291",2009,"056",1,0,,,,1829.157,15,0,0,1,1,0,1,0,23,0,0,0,.5217391,.0434783,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"292",2009,"056",1,0,,,,4023.005,11,0,0,0,0,0,0,0,9,0,0,0,.7777778,.1111111,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
"304",2009,"058",1,0,25,21,39,86.11111,2,0,0,0,0,0,1,0,7,0,0,0,.2857143,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"303",2009,"058",1,0,3,1,10,1303.846,6,0,0,0,0,1,1,0,13,0,0,0,.6153846,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"298",2009,"058",1,1,43,41,36,1789.702,2,0,0,0,0,1,1,0,9,0,0,0,.5555556,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"296",2009,"058",1,0,12,22,28,1806.461,4,0,0,0,0,1,1,0,10,0,0,0,.4,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"295",2009,"058",1,1,47,37,49,2258.673,4,0,0,0,0,1,1,0,7,0,0,0,.5714286,.2857143,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"297",2009,"058",1,1,49,27,45,2990.08,2,0,0,0,0,1,1,0,5,0,0,0,.4,.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"294",2009,"058",1,0,8,16,8,3674.194,8,0,0,0,0,1,1,0,17,0,1,0,.5294118,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0
"300",2009,"058",1,0,16,38,30,5178.723,6,0,0,0,0,0,1,0,13,0,0,0,.3846154,.1538462,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0
"311",2009,"061",1,0,65,50,58,444.7056,2,0,0,1,0,0,0,0,4,0,0,0,.5,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"306",2009,"061",1,0,2,18,2,925.926,5,0,0,0,1,0,1,0,9,0,1,0,.3333333,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
"314",2009,"061",1,1,89,89,61,1424.107,5,0,0,0,1,0,1,0,9,0,1,0,.4444444,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"319",2009,"061",1,0,3,15,5,1538.336,15,0,0,0,0,0,1,0,35,0,1,0,.4857143,.0285714,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"309",2009,"061",1,0,27,17,21,2339.308,6,0,0,0,1,0,1,0,11,0,1,0,.5454546,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"316",2009,"061",1,0,57,69,50,2445,5,0,0,0,0,0,0,0,8,0,0,0,.625,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"318",2009,"061",1,0,9,23,12,2451.207,7,1,0,1,0,1,1,0,18,0,1,0,.3333333,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"312",2009,"061",1,0,45,38,91,2747.679,4,0,0,0,0,0,1,0,17,0,0,0,.3529412,.0588235,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"310",2009,"061",1,0,12,9,8,2773.536,5,0,0,0,1,0,1,0,16,0,0,0,.5,.0625,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"305",2009,"061",1,1,53,97,75,3280.793,5,0,0,0,1,0,0,0,9,1,1,0,.6666667,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"317",2009,"061",1,0,7,4,9,3290.861,8,0,0,0,0,0,1,0,14,0,0,0,.5,.1428571,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0
"313",2009,"061",1,0,16,2,43,3327.579,8,1,0,1,0,0,0,0,12,0,1,0,.75,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"320",2009,"061",1,0,23,44,24,3685.089,2,1,0,0,0,0,1,0,7,0,0,0,.2857143,.1428571,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"307",2009,"061",1,0,18,10,52,4000.811,8,1,1,1,1,0,0,0,13,0,0,0,.3076923,.1538462,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0
"308",2009,"061",1,0,51,42,17,9692.2,4,0,0,0,0,0,1,0,13,0,1,0,.6153846,.0769231,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
"321",2009,"063",1,1,99,88,87,416.4866,3,0,0,0,0,1,1,0,7,1,0,0,.1428571,.1428571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"327",2009,"063",1,0,46,57,75,1132.324,6,0,0,0,0,1,1,0,16,0,0,0,.5,.125,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"326",2009,"063",1,1,114,112,109,1469.341,3,0,0,0,0,1,1,0,7,0,0,1,.2857143,.1428571,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"322",2009,"063",1,0,18,66,11,1665.027,11,1,0,1,1,1,1,0,25,0,0,0,.44,.04,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0
