"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","PMT_beta"
"1747","formal",8,50,0.273450831999213,0.324104155533553,0.243123091025296,0.232448597883964,0.287058162505954,0.20584404607579,1.15344097671175,1.2338579784095,0.0172611706720535
"1748","informal",8,50,0.1517836203132,0.192588805900431,0.112746542446793,0.121401894554057,0.169003576170939,0.077225262228137,1.06454989558916,1.16160113822193,-0.135929267098936
"1749","hhsize",9,50,-0.506314294203911,-0.420213063567251,-0.633835415950418,-0.504520000305368,-0.40667902343305,-0.632850344665299,-0.495789692491065,-0.524299911872085,-0.652259931577487
"1750","hhage",9,50,0.157378552467635,0.313942911149774,0.0118114985948707,0.161667478220989,0.312220738389312,0.0152091120729037,0.472202359538746,0.453032053541996,-0.0961969632116403
"1751","age04",9,50,0.0704595854757387,0.116103617399104,0.0261033476351354,0.0631322192750906,0.106384865952339,0.026654870781947,0.116620012293627,0.134311724205571,-0.164680448181235
"1752","depratio",9,50,-0.0684806830910196,0.0368516416384671,-0.186562925572915,-0.0782545386843833,0.0288135780952533,-0.186809699112813,0.18071699912104,0.153540434846589,0.0275578698405486
"1753","pcfloor",9,50,0.301885787564059,0.362548167805107,0.257722232057271,0.295489250929331,0.352384570874509,0.257455190503425,0.520467748096972,0.492354657243595,0.315347452236797
"1754","eschild",9,50,0.0988017764310042,0.172832772254123,0.0279965639759838,0.0966349912121846,0.177073064621245,0.0298792402744691,0.221596163708697,0.221043354270791,-0.011309513609111
"1755","jschild",9,50,0.0533492828512115,0.0300297731656516,0.0840592575550551,0.0582535189057154,0.04264958105176,0.0822613430455271,0.0309478826792371,0.0284347490427374,-0.0469483493038969
"1756","sschild",9,50,0.0899997347859981,0.10652935236134,0.077729637237409,0.0894655840361618,0.102664233625354,0.0795597800772877,0.141030242230308,0.135429867870977,0.00949607314681744
"1757","connected",9,50,0.0452055460950798,0.079457730935535,0.00939415586830624,0,0,0,0.0828920988451826,0,0
"1758","hhmale",9,50,0.331479513723124,0.693885267755527,-0.00743488723994874,0.31243018819159,0.661066315424456,-0.00856203000286356,1.35901642036397,1.30617327825891,0.265120673203089
"1759","hhmarried",9,50,0.135024913517015,0.374076370455189,-0.0885790177334769,0.132248369486112,0.368313454195995,-0.0877571674226566,0.408689667148827,0.373966109909789,-0.275932123776601
"1760","hheduc2",9,50,0.0592018715146999,-0.00511030885355055,0.133056404201239,0.0756090953069769,0.00156596970684504,0.139606456941588,0.0288938533384129,0.0369107237071764,0.00758650964103193
"1761","hheduc3",9,50,0.175191667260633,0.219645769922028,0.142580471186945,0.18691543619876,0.233336632424529,0.146652594343162,0.419244233815545,0.350544525654962,0.0736002247226109
"1762","hheduc4",9,50,0.28544657819045,0.429014534281779,0.167640190271428,0.296373367053592,0.432603879051349,0.175369641829207,0.721347843960518,0.668521628864973,0.0805046046238399
"1763","higheduc2",9,50,-0.126835963764708,-0.228377538201525,-0.0369733174170811,-0.173075374747719,-0.305010993036698,-0.0463428676519427,-0.637411207025664,-0.589221071456768,0.177402523161805
"1764","higheduc3",9,50,-0.126674423637191,-0.144343147501305,-0.102608523497999,-0.146802770241003,-0.191492431943282,-0.109451802861332,-0.508925414125589,-0.415546886379962,0.415591679103254
"1765","higheduc4",9,50,0.0200500674304457,0.0792050452025368,-0.0388642280133865,-0.000481364218163533,0.0348891253107049,-0.0486133831252618,-0.215707946592871,-0.191799318754373,0.428596895083668
"1766","tfloor",9,50,0.215680287800302,0.404211328387679,0.0424101933369712,0.192385981106628,0.348650957551447,0.0429021024095459,0.81340517095538,0.759462053493658,0.0621443687799526
"1767","twall",9,50,0.194513161058532,0.298077747215562,0.117145290271694,0.198839362626282,0.291804056666429,0.117358554362304,0.363761539008884,0.352927237631062,0.282722013032545
"1768","toilet",9,50,0.153879185374159,0.27420393896332,0.0492539350718666,0.142566728088966,0.246516520158041,0.0520193249862293,0.321796044170869,0.290646435140929,-0.0861168559966242
"1769","water",9,50,-0.0169523163583739,0.0928947268722606,-0.13449024187604,-0.0323690009112325,0.0762171848251678,-0.136456684731207,0.13571464738881,0.130143096281926,0.0150025961986257
"1770","lighting",9,50,0.283654754238225,0.457865963367778,0.121928992352127,0.270207308794532,0.44740327611181,0.117435250423657,0.738482343420052,0.658882187052461,0.0750677477595875
"1771","troof",9,50,-0.0727781522350741,-0.0204237396283289,-0.127036270546021,-0.0537961242467692,0.011957444279438,-0.126968832207437,0.0467677571185931,0.24734353485827,-0.0966129628801684
"1772","fcook",9,50,0.115662146819683,0.0273520566650541,0.204995595784458,0.114694025635957,0.0176244388930878,0.204582231498958,-0.239265115968009,-0.231632640721141,0.164339845549499
"1773","house",9,50,0.151724232060135,0.25780933574311,0.0534769030318994,0.138797883970287,0.24185992758982,0.0551229435706711,0.247434555892937,0.272655637582719,0.179219412830679
"1774","computer",9,50,0.661690157170429,0.840040748655437,0.53183173990531,0.667005349388925,0.830541582072376,0.535319406568479,1.30994459778641,1.2330335909596,0.188082957534319
"1775","radio",9,50,0.0452676576981907,0.0321658315958437,0.0485905331370958,0.0377684876768421,0.0294584276743784,0.0465877330004983,-0.00364387770772489,-0.0145436345851812,0.123968814058886
"1776","tv",9,50,-0.00433482944603229,0.0639457308606279,-0.0648552731716438,-0.00477996882212803,0.0574971775940436,-0.0656100771843307,0.106627090202191,0.144109908690716,0.13392658216938
"1777","dvd",9,50,0.171225553381188,0.234231261428739,0.121493451992082,0.182945894251797,0.24853462113814,0.123894970856562,0.384075844570409,0.346360956166403,0.0363140079380426
"1778","satellite",9,50,0.126828176883081,0.112069834270647,0.152322588653525,0.120822366903635,0.102099900303667,0.151040935012059,0.0999340032929711,-0.0108377190385941,0.101587272317234
"1779","ac",9,50,0.348744308365194,0.337563738607462,0.382471056987918,0.34703281837777,0.341255671768895,0.381100486555943,-0.234844659040869,-0.220811387983921,0.525265111559487
"1780","gas",9,50,0.254601804305837,0.307439409367672,0.205991328549158,0.242672494411681,0.306965696220334,0.204764733723472,0.395303815213447,0.41490916925709,0.0640959910388746
"1781","refrigerator",9,50,0.402268811859708,0.630029789948564,0.208400853731316,0.399108702677563,0.624647277056719,0.207113727714901,0.917767228869742,0.879380916031095,0.150430495393794
"1782","bicycle",9,50,-0.02038190195741,-0.0311242090789182,0.0019963572347906,-0.000883448375757427,-0.0116471038683304,0.00384178608917681,-0.162529467640447,-0.116874335711222,-0.117034753617638
"1783","motorcycle",9,50,0.351622732178086,0.523194094414416,0.205583422269334,0.350376269518574,0.516363464502688,0.206589857520367,0.72748317728544,0.662139479836361,0.0595817187428703
"1784","auto",9,50,0.692182176393411,0.913601754509055,0.50471376786845,0.65542398728755,0.864216878978683,0.500218730594248,1.81530074945086,1.64079966060745,0.785810891437029
"1785","hp",9,50,0.10889804039685,0.0527006610604987,0.178969069460168,0.127602418871944,0.0708912316453428,0.182655961995522,0.0355313021333604,0.0475775422852583,0.131820799698774
"1786","jewelry",9,50,0.129087624172694,0.208064383793796,0.0502262205058548,0.11943495754785,0.201698590749271,0.05088118046725,0.298622342137367,0.288738549606887,0.0539299003391936
"1787","chicken",9,50,0.0784042988969288,0.116681563618444,0.0609659161071481,0.0721965478027171,0.0862801985197764,0.0603285074267349,0.1330293667021,0.0846025314364161,0.0221091819968454
"1788","cow",9,50,-0.0190062431614982,0.00782994809836687,-0.0571867260828113,-0.00307368275562794,0.0380754407900005,-0.0573859192402096,0.0281630968988516,-0.00264862627343393,-0.0842830234335718
"1789","credit",9,50,-0.00835951655073284,-0.0430572732597108,0.0237918057143298,-0.0172304676809144,-0.0509211604531884,0.0233825824588855,-0.0765505797782535,-0.0564012132229068,0.193119459264107
"1790","hhsector1",9,50,0.107555956226124,0.19095370528051,0.0316125159121454,0.0834025044754433,0.158825395870877,0.0198270711935199,0.724112210519701,0.765074528572308,0.00426514841710701
"1791","hhsector2",9,50,-0.0733079388400007,-0.110652423689399,-0.0385343605006587,-0.093026989563234,-0.138779459622491,-0.0510605497531566,0.211231028846161,0.284710151231756,-0.108339180343096
"1792","hhsector3",9,50,0.051261442282379,0.061651932364045,0.0523104997278257,0.0395975938869943,0.03924423543862,0.0395036930785716,0.472316887953356,0.507278325067327,-0.016069704671532
"1793","formal",9,50,0.131586176439137,0.155625439648054,0.107143749254582,0.122957979270291,0.136877478489308,0.112596056118525,-0.658405928773538,-0.608132080249983,-0.104922621141159
"1794","informal",9,50,-0.046601074103433,-0.0721130392712727,-0.0230967058928854,-0.0491985278179476,-0.092963903302319,-0.0169515093144594,-0.981875064510075,-0.905085174603305,-0.303325336098279
"1795","hhsize",10,50,-0.321282690687228,-0.038970152328391,-0.623413309384404,-0.317276048714402,-0.0309783593544113,-0.622283638143532,0.091758888116216,0.165433417933959,-0.439995480586109
"1796","hhage",10,50,0.132660475195727,0.264989417631606,0.010203937993376,0.13086624230135,0.261029274071343,0.0094832554169631,0.339933981112228,0.474512195654297,0.0153165969963185
"1797","age04",10,50,-0.0321665957939534,-0.0832208075379057,0.0180025770597533,-0.0312306825696429,-0.0902098285091651,0.0188258240071579,-0.224738640756898,-0.340506432834488,-0.179609903658856
"1798","depratio",10,50,-0.0854194554150467,0.000928669765604884,-0.183458269500365,-0.0827793411291129,0.00211232385859749,-0.183655532535984,0.128717505665937,0.16651375905937,-0.142798380878725
"1799","pcfloor",10,50,0.356120150169993,0.48471695887807,0.26211946706337,0.361893120835625,0.485583234204728,0.261785158050014,0.583892883495001,0.775062241690666,0.272767215083932
"1800","eschild",10,50,-0.0138390142222937,-0.0412926661448236,0.0211583947240387,-0.0144129301587807,-0.0387363505993912,0.0202499563085222,-0.159419501837124,-0.202886459434803,-0.0598052122873641
"1801","jschild",10,50,0.040770191774622,-0.00467043525368667,0.0810595764725534,0.040004289705877,-0.000317939745165988,0.0817105939276401,-0.0558622041622002,-0.0669875470490079,-0.216418461948156
"1802","sschild",10,50,0.0974940348019707,0.128116130840738,0.0764286101283061,0.0927788976896291,0.122462559005377,0.0773854430943758,0.102247866379861,0.157889931852753,0.144157973733384
"1803","connected",10,50,0.00594142366704296,0.0109006598086744,0.0101739221763467,0,0,0,-0.0412316899042102,0,0
"1804","hhmale",10,50,0.0799097902686007,0.220039544147319,-0.0452333799506114,0.0850974522898538,0.2183420445866,-0.0362818517214532,0.270684677367796,0.368161530285243,-0.292684493317547
"1805","hhmarried",10,50,0.18383015097274,0.434741043836622,-0.0663257023355961,0.135546906992423,0.364023318107828,-0.0747467601665338,0.585700634740565,0.770176758284217,-0.143871144917846
"1806","hheduc2",10,50,0.28127987974877,0.448486728076504,0.141658800342323,0.298245005185861,0.456057908225299,0.14212214054188,0.664786719892715,0.904266152930675,0.299678934992541
"1807","hheduc3",10,50,0.182836829465768,0.232951780553467,0.147804109547684,0.183188529950584,0.239176960680004,0.149079345975831,0.481363659229019,0.631624512449326,0.224669913355609
"1808","hheduc4",10,50,0.235844474808466,0.301548871963991,0.172394027433965,0.227539520380025,0.29793238344994,0.173858497909589,0.538817158865191,0.722069794036041,0.373167854452446
"1809","higheduc2",10,50,-0.142827620032751,-0.258523847618255,-0.0359256397088645,-0.165530420737435,-0.284101716239364,-0.0405768705923078,-0.436387314655769,-0.524107506552339,-0.0350019321360123
"1810","higheduc3",10,50,-0.124851220795488,-0.162664328847272,-0.0988518299130522,-0.13978564498671,-0.198881222919068,-0.103874581614873,-0.304505779538485,-0.391389304761624,-0.174785820026358
"1811","higheduc4",10,50,0.112350110656394,0.256229352934994,-0.0310097766955419,0.100688656652066,0.24035788092127,-0.0382630685963304,0.156290583398355,0.259383394238603,-0.0981497975440188
"1812","tfloor",10,50,0.216313497371879,0.402045064274052,0.0424733666063763,0.216819008216107,0.391358106906379,0.0439471892237027,0.675560449580581,0.952220467549571,0.00471708838042468
"1813","twall",10,50,0.237017380569197,0.383555520111715,0.118350231165181,0.255221908770505,0.398074567919729,0.11847569382036,0.456154208254873,0.631109134581362,0.0826079918507336
"1814","toilet",10,50,0.225973183303924,0.412373501758809,0.0509156062203347,0.224788022875743,0.418019319334042,0.0512689533133599,0.534177366224585,0.732290416186661,0.00163824776903111
"1815","water",10,50,-0.112332120136553,-0.0946215008792018,-0.13941822489714,-0.110663638670393,-0.0819649510039549,-0.137521215957952,-0.0482658837107241,0.0205845685100761,0.251278809805736
"1816","lighting",10,50,0.211130214955925,0.321198094352073,0.116939842154868,0.207618888015969,0.304418008162251,0.116960271892873,0.315924765023813,0.503752030352183,-0.0223160326932608
"1817","troof",10,50,-0.0315883171790615,0.0528149487575142,-0.123608071012091,-0.0841202012361107,-0.0343726756688935,-0.124690020393745,0.128172531109559,-0.0312738540202463,-0.16323271268658
"1818","fcook",10,50,0.248695677472582,0.294434778348355,0.211777927468866,0.244980047379533,0.295992926429785,0.211271688499493,0.366499408743284,0.518634701253105,0.0977489000838963
"1819","house",10,50,0.307838566465697,0.58592651208069,0.0558757672203376,0.286581405848504,0.541050873739474,0.0578387012340793,0.815283399723566,1.03619545039453,0.0640525566269716
"1820","computer",10,50,0.539821325360183,0.594874663359804,0.52334584676518,0.537103091489347,0.605390673616811,0.520239113054233,0.729129176164052,1.02465951846273,0.648421770154967
"1821","radio",10,50,-0.0342767675234422,-0.111475080032996,0.0458791870538203,-0.0372644660295636,-0.121329766016374,0.0479714830307293,-0.172929626896313,-0.27785330892151,0.0901670869657417
"1822","tv",10,50,0.0787353998056244,0.217616018230041,-0.0641521199660506,0.0502428424712287,0.180003552487183,-0.0679754011692161,0.337531682528377,0.365647911405966,-0.0268323623052289
"1823","dvd",10,50,0.225725396657789,0.343307229550349,0.127371139549297,0.225874608491652,0.343433545279674,0.127492872473647,0.422887014442121,0.604188874621444,0.0696151622386814
"1824","satellite",10,50,0.128734378662516,0.110230714598045,0.150521737168165,0.147577476854585,0.140158826096771,0.150981186678431,-0.0243341856474116,0.0116285278963345,0.196152096810999
"1825","ac",10,50,0.424631438550592,0.470037485448101,0.417951575375223,0.463232246158152,0.515680569751527,0.426360418741915,1.08991678057165,1.44648691863223,0.912840444758508
"1826","gas",10,50,0.0392813771820767,-0.132493016323958,0.199276035463621,0.0378113291585129,-0.127726890727356,0.200624350967629,-0.35586487498537,-0.466743758486799,0.0526935089222046
"1827","refrigerator",10,50,0.317753941215407,0.440432864720246,0.206443329313679,0.323993943154948,0.458053453581689,0.207879060474169,0.473302090485486,0.721084214305484,-0.0510833664039477
"1828","bicycle",10,50,-0.0159727968428968,-0.0406875208971189,0.00330841360910063,-0.0102800628579903,-0.0360732725042608,0.00549080486499773,-0.00974632126781417,-0.0710015436991193,-0.0917500896165262
"1829","motorcycle",10,50,0.292804140059885,0.391138018166878,0.202737263218711,0.291381943731256,0.402548790966963,0.204472585136495,0.396484281933921,0.571040229535406,0.300994823689069
"1830","auto",10,50,0.369235393833666,0.280836090013264,0.469249232189999,0.375464921015694,0.298032227175017,0.467410554623019,0.156342326713962,0.262659792482002,-0.0466972691633394
"1831","hp",10,50,0.198117386341472,0.236221425216729,0.179930055565768,0.195159802690551,0.226307022356697,0.181153465647128,0.276192732701483,0.363039485135251,0.0694023637862718
"1832","jewelry",10,50,0.0443306304655419,0.0499362660814802,0.0479543026624444,0.0409528678750693,0.0401061489478494,0.0478588592605842,-0.00147767158096147,0.00415075208221829,0.193296947924777
"1833","chicken",10,50,0.109705106634386,0.162317621485264,0.060601704377648,0.107207254338365,0.159927188312162,0.0632834706020645,0.211004408499295,0.254293636147096,-0.149015027291124
"1834","cow",10,50,0.149268823049332,0.356581066731196,-0.0459199375503728,0.149843180355477,0.353508993050139,-0.0492389477986365,0.596828572544061,0.782517613911437,0.197620692002672
"1835","credit",10,50,0.120772119203183,0.224045845194546,0.0357142329580542,0.123093991953406,0.228667162434333,0.0353565329596583,0.267406477111424,0.395238889891306,0.214560935650099
"1836","hhsector1",10,50,0.0222853464722219,0.00132255869364722,0.0389572584873984,0.047104318439435,0.0246674435173485,0.0773386846613302,0.726505569282691,0.774727095695802,-0.382122377678991
"1837","hhsector2",10,50,0.0437210858835679,0.131812901384604,-0.0259663975985066,0.0809984428176927,0.142913511999795,0.0162040463482962,1.02111614771448,1.10909097296857,-0.367680018243993
"1838","hhsector3",10,50,0.0975805982042211,0.13683893277559,0.0624021721491642,0.124432518196216,0.158050343421926,0.0999704687131269,0.999906653186325,1.08702000555253,-0.127699982492607
"1839","formal",10,50,0.0861544667910484,0.0588373974600374,0.116139220199967,0.032625124221358,-0.0102657938224455,0.0680377357067111,-0.430523431369114,-0.410502542813614,0.839932359311951
"1840","informal",10,50,0.0495325387482616,0.0980558660291772,-0.012406906104142,-0.0277700907723056,0.010842012140606,-0.0585978817623845,-0.357713692217263,-0.310301421048869,0.824904370059912
"1841","hhsize",11,50,-0.514783559219119,-0.416689713605586,-0.633403745917823,-0.497358127901409,-0.399055791275535,-0.63365320086361,-0.520197191959871,-0.434633928781744,-0.567584521588441
"1842","hhage",11,50,0.152504984334837,0.292661580202726,0.0113712148250911,0.155535636401143,0.306470215146384,0.0128545311511109,0.357765647140498,0.338010799894236,-0.0601798190561764
"1843","age04",11,50,0.0688229921191145,0.123136237832115,0.0246502424540412,0.0707359751669955,0.111531909658485,0.0241308986365515,0.136333869931342,0.106709424456537,-0.0280552213113055
"1844","depratio",11,50,0.0101510409080138,0.213190933672682,-0.183910622703622,0.00494255920485875,0.198776272622364,-0.183838072427191,0.384394678354199,0.370343633266722,-0.215020828628101
"1845","pcfloor",11,50,0.327793410367278,0.41721947446748,0.25931288154301,0.33195685944702,0.420073847278603,0.257733221707212,0.495365481713273,0.507443063119409,0.313657660278924
"1846","eschild",11,50,0.0921280149979742,0.166185842764877,0.024904463557281,0.0933301918468678,0.171112992802472,0.0262347354857388,0.123135646594529,0.0970230484529293,-0.0180780628608759
"1847","jschild",11,50,-0.0409548779180774,-0.162132452828083,0.0774890946004519,-0.0410756869694343,-0.161295435284675,0.0798706196483487,-0.245228975007334,-0.26029185478172,0.0516001840337591
"1848","sschild",11,50,0.0760359623351023,0.102089703492556,0.0781857383642183,0.0860676155143947,0.0964994002622534,0.0788135874444824,0.147789764089826,0.166179848850933,0.0791235364429865
"1849","connected",11,50,0.0493693548628385,0.107952564337397,0.00939957413134075,0,0,0,0.131007447141066,0,0
"1850","hhmale",11,50,0.103859658872575,0.250003152388098,-0.0382171254639442,0.118851878247087,0.269886080786703,-0.0327856651223756,0.174734406926107,0.226724989384193,-0.0729967604227759
"1851","hhmarried",11,50,0.248541940603366,0.574255250136113,-0.0637037673492847,0.240394993162451,0.578057686935594,-0.0640789245426868,0.974538086608197,0.908252757263319,0.133412699797794
"1852","hheduc2",11,50,0.0806058537916753,0.0486576542661482,0.127337946375915,0.0869981583162495,0.0502578053316344,0.129505460613057,0.00519942185041805,0.0218451376939943,-0.0345893723342577
"1853","hheduc3",11,50,0.00139687883939518,-0.126852883557916,0.131624507829695,0.010700105846113,-0.118542708038587,0.133355684303883,-0.273432414886055,-0.2845577901137,0.0492340464581535
"1854","hheduc4",11,50,0.15376847362922,0.152905829292822,0.157808629954455,0.159261280184125,0.182054396954609,0.159311686826424,0.165476789782431,0.157904324297121,0.306939716300866
"1855","higheduc2",11,50,-0.0423864934081964,-0.0651077524335964,-0.0266182070469696,-0.0636856062041877,-0.0879799066073946,-0.0292581849045405,-0.111702673244864,-0.262500666032871,0.0997051539283435
"1856","higheduc3",11,50,-0.140044273093451,-0.187240416698927,-0.0949363127458042,-0.145025114644415,-0.209581777186915,-0.0953180135750599,-0.230498867151885,-0.365550508149749,0.0475010072411166
"1857","higheduc4",11,50,0.00733063960327359,0.0549025155426891,-0.0273461445104837,-0.000529557549123746,0.0275495284609828,-0.0293330114650129,0.03810622847788,-0.136032098138646,0.0807119478924806
"1858","tfloor",11,50,0.159119790324707,0.277969496185089,0.0416078013210188,0.141175150125139,0.251492926967006,0.0409995619026283,0.40394639643574,0.31395071646708,0.107100315994288
"1859","twall",11,50,0.158978086196522,0.212789537738901,0.117383411824866,0.165510471818116,0.229089140177187,0.117698432994108,0.17394099194229,0.148424949561167,0.0290078155906976
"1860","toilet",11,50,0.178495224117426,0.314369726988115,0.0519955127586388,0.175748156756632,0.304579439610011,0.0512213517000174,0.334868343060904,0.328281057686916,0.159802738137808
"1861","water",11,50,-0.215092166891591,-0.306250656403035,-0.143899873687255,-0.22356627255125,-0.32409175278242,-0.144899788925994,-0.449703591322137,-0.50582668706672,0.0380432545532389
"1862","lighting",11,50,0.309666326989283,0.529291881346917,0.123437357421651,0.316988384017451,0.534740070153639,0.122791453180572,0.661898479798877,0.601086045581494,0.0581453064683102
"1863","troof",11,50,-0.0970736465714713,-0.0745666330680755,-0.132947246415742,-0.0919874433153039,-0.0669837092102149,-0.132333170343007,-0.0828112638926959,-0.0453954007270164,0.0303712052573303
"1864","fcook",11,50,0.291812705311932,0.403605689118207,0.212000443791376,0.291048778815629,0.399227650009307,0.213730762643924,0.483830461408755,0.461258137862337,0.0701822870617523
"1865","house",11,50,0.310974295506793,0.582562156869133,0.0559195999070893,0.314978149807952,0.578090098076563,0.0588679642555794,0.814280017789051,0.76725584022365,0.0364693692732675
"1866","computer",11,50,0.38360606677394,0.309357208972517,0.492806561256968,0.39423079823367,0.324448724944387,0.499833573895553,0.0829769917407516,0.0732841756083546,0.00856882111270194
"1867","radio",11,50,0.07413222127754,0.0990951032015893,0.048973111012293,0.0723143961921367,0.102080921688211,0.0495054456467663,0.0641118787500592,0.0854229511886333,0.112448086849404
"1868","tv",11,50,-0.0348071629119612,0.00180681992904326,-0.0705826628426847,-0.0483027069273586,-0.0139627198531011,-0.0739698108084871,-0.012307184049417,-0.0272342177310122,-0.0614554725643768
"1869","dvd",11,50,0.154262617618662,0.187400794002337,0.124856088348332,0.149504370069567,0.185201811444548,0.125959934608466,0.205139354987476,0.204076863998601,0.0547330180016704
"1870","satellite",11,50,0.140262067305896,0.13423144303848,0.150587054504823,0.148529120029476,0.141069668155988,0.154274177730626,0.201651633647162,0.168401684308541,0.204976455343432
"1871","ac",11,50,0.44146215550078,0.515383975119292,0.413102206372046,0.448988099678201,0.519999794847236,0.409845833204544,1.1488872467836,1.05896622036102,0.577053940911291
"1872","gas",11,50,0.325482580514745,0.46445883861532,0.208242290181421,0.339490452271319,0.482319366172716,0.207480445901341,0.546146720074631,0.527819341461041,0.221023174983511
"1873","refrigerator",11,50,0.350954757184977,0.512661923601186,0.206574786748159,0.342626501321873,0.501739610884785,0.203954868513113,0.51988095492171,0.529818516290735,0.167116509197007
"1874","bicycle",11,50,0.0725148713339288,0.134686199553122,0.00604385181077463,0.0676931070300992,0.140717153499379,0.00342219755811301,0.17092761825268,0.19159821671233,-0.00849060197564484
"1875","motorcycle",11,50,0.414652816179684,0.655475150283775,0.207683652497159,0.409757298441146,0.651497861163538,0.207957737305443,0.748596242697144,0.776408848768332,0.105186815730002
"1876","auto",11,50,0.763017005503873,1.07997596125003,0.515227134501467,0.767199282047061,1.067938600608,0.513743400313383,1.6390311463533,1.60753046028945,0.417337015400008
"1877","hp",11,50,0.154695517699746,0.139997409640178,0.180456177641126,0.165878983106822,0.146676894893023,0.18157090954502,0.0576116056451281,0.101904984048859,0.180633245826662
"1878","jewelry",11,50,0.0641979956549724,0.091115350245844,0.0469250257244069,0.071716418040655,0.0996804536048356,0.050224418769903,0.0454489876365781,0.0723180948493083,0.186607269616124
"1879","chicken",11,50,0.129086061765458,0.204470863668178,0.0607316804738691,0.115155719054211,0.176968735959033,0.0610863811518138,0.256950197428809,0.24435213029292,-0.0655757692829836
"1880","cow",11,50,-0.111641418370291,-0.16360603980208,-0.0625047189504347,-0.120281611060797,-0.183240680402992,-0.0623253422181068,-0.293990002786603,-0.383443249678342,-0.221770883192728
"1881","credit",11,50,0.0618702396515195,0.0942484548984614,0.0313214165862147,0.0700321202947153,0.116038137743488,0.0296728083222973,0.214354113922026,0.218549057387565,0.142499656615628
"1882","hhsector1",11,50,0.0837810811843235,0.10784077996978,0.0552499702568952,0.0942152838025155,0.101844794460392,0.0838819775900225,0.965862059639969,0.871711960931218,1.20569392754807
"1883","hhsector2",11,50,0.0541996035112765,0.106889368169652,-0.00690982022070699,0.0639865905910569,0.0901514459679172,0.0202514012584771,0.914693110143622,0.800423515255525,1.1357419523242
"1884","hhsector3",11,50,0.0855177336305079,0.110266173898429,0.078927976464782,0.0975378377889892,0.11609681315949,0.10682943026845,0.930480954890758,0.820677038332755,1.2835085777071
"1885","formal",11,50,0.0523791518609442,0.00225354368182802,0.0946239721374555,-0.00768535493513253,-0.0657208806952833,0.0564267622471479,-0.73833801883234,-0.892084811949013,-1.59056319981866
"1886","informal",11,50,0.022871700507809,0.0775973311847888,-0.0343711598980434,-0.0347152712578504,0.00517694795903159,-0.0713981873016783,-0.664572810831629,-0.839138827021272,-1.57654976078775
"1887","hhsize",12,50,-0.47171766284306,-0.352893430873576,-0.626018665234881,-0.482283217369624,-0.370608623899954,-0.627585800645662,-0.149821678217887,-0.367147644208955,-0.333875637334715
"1888","hhage",12,50,0.0354109934623331,0.0520892284199529,0.00742197347087144,0.0200349001722518,0.0252624687344666,0.00741727339996557,-0.0105373915582332,-0.0426895310009458,-0.0551723912613037
"1889","age04",12,50,0.0456709402082517,0.071977272544018,0.021482887280823,0.0538121604527971,0.0879188551922658,0.0245484745887826,-0.0486088402455043,0.0195352995742917,-0.192722525727914
"1890","depratio",12,50,-0.149026686873322,-0.124079965238095,-0.182171907363984,-0.152113855275129,-0.130370774512343,-0.185334408181326,0.0706571489053633,-0.0384534151596486,-0.124811560119736
"1891","pcfloor",12,50,0.290885135252939,0.334307060220424,0.260660390004837,0.275099783968411,0.322824385522495,0.262548984826597,0.414747543142047,0.41588134454367,0.422976041332499
"1892","eschild",12,50,-0.0692731274951339,-0.163396929858701,0.0186350039931402,-0.0726074181293943,-0.177324843725005,0.0209475695883172,-0.345907851307573,-0.32371647071231,-0.173542382952344
"1893","jschild",12,50,0.0111117350787245,-0.0690059671030214,0.0790835696164687,0.00317146797043181,-0.0835619509887147,0.0813578114085704,-0.164313297519912,-0.156525865517546,-0.134948556390146
"1894","sschild",12,50,0.113783767976961,0.140490084215237,0.0774040356071913,0.0816761952991915,0.107320814086229,0.0764106032896957,0.131426017290745,0.136283590574165,0.149105804792058
"1895","connected",12,50,-0.0710350245178572,-0.155688408014566,0.00783975247468311,0,0,0,-0.251140719955215,0,0
"1896","hhmale",12,50,0.178218858940545,0.395912817898471,-0.0247334902629925,0.210581860858809,0.451708761627962,-0.0250483586579265,0.507256542201883,0.589029175779285,0.169167140834874
"1897","hhmarried",12,50,0.116448644868869,0.323801343818245,-0.0818199794383845,0.117211248187198,0.312253737601348,-0.0850145382338107,0.381337354601446,0.37844899497123,-0.0733349759640182
"1898","hheduc2",12,50,0.266128855717319,0.404545426051874,0.141152967486596,0.284060002371557,0.432149633928981,0.140302308644492,0.571246534619946,0.627436407818821,-0.0238833532766928
"1899","hheduc3",12,50,0.135379078131936,0.140940732526501,0.14407635030098,0.126751522003197,0.132038898285983,0.141301380622633,0.190773519541252,0.164310311076601,0.100429846520244
"1900","hheduc4",12,50,0.230583143142624,0.309490230635861,0.167654995808965,0.216364315247417,0.286290393411654,0.167402466804197,0.455972009912331,0.336943153139678,0.0763530524616475
